customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,Contract,PaymentMethod,InternetService,n_addon_services,MonthlyCharges,charge_tier,TotalCharges,Churn,churn_flag
4443-EMBNA,Female,false,true,false,71,49-72m,Two year,Bank transfer (automatic),No,0,24.75,<$35,1836.9,false,0
6469-MRVET,Male,false,true,true,1,00-06m,One year,Electronic check,No,0,20.2,<$35,20.2,false,0
0742-MOABM,Male,false,true,false,4,00-06m,Month-to-month,Mailed check,DSL,1,50.05,$35-70,179.35,true,1
5961-VUSRV,Female,false,false,false,12,07-12m,One year,Bank transfer (automatic),No,0,19.35,<$35,219.35,false,0
6778-JFCMK,Male,false,false,false,24,13-24m,One year,Mailed check,DSL,3,50.6,$35-70,1288.75,false,0
6341-JVQGF,Female,false,true,true,31,25-48m,One year,Mailed check,DSL,5,81.15,$70-90,2545.75,false,0
2232-DMLXU,Female,false,true,false,1,00-06m,Month-to-month,Mailed check,DSL,1,55.2,$35-70,55.2,true,1
4811-JBUVU,Male,false,false,false,30,25-48m,Month-to-month,Credit card (automatic),Fiber optic,2,89.9,$70-90,2723.15,false,0
0945-TSONX,Female,false,true,true,47,25-48m,Two year,Credit card (automatic),DSL,5,85.3,$70-90,4107.25,false,0
2651-ZCBXV,Male,false,false,false,54,49-72m,Two year,Credit card (automatic),Fiber optic,5,108.0,$90+,5760.65,false,0
3316-UWXUY,Male,false,false,false,50,49-72m,Month-to-month,Credit card (automatic),Fiber optic,4,93.5,$90+,4747.5,false,0
8937-RDTHP,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,Fiber optic,2,84.6,$70-90,84.6,true,1
7083-MIOPC,Female,false,false,false,72,49-72m,Two year,Credit card (automatic),No,0,20.25,<$35,1566.9,false,0
1984-GPTEH,Female,false,false,false,29,25-48m,Month-to-month,Electronic check,No,0,25.15,<$35,702.0,false,0
1251-KRREG,Male,false,false,false,2,00-06m,Month-to-month,Mailed check,DSL,1,54.4,$35-70,114.1,true,1
0621-JFHOL,Female,false,false,false,10,07-12m,Two year,Mailed check,DSL,1,29.6,<$35,299.05,false,0
9903-LYSAB,Male,false,true,false,18,13-24m,Month-to-month,Electronic check,Fiber optic,0,73.15,$70-90,1305.95,false,0
0094-OIFMO,Female,true,false,false,11,07-12m,Month-to-month,Electronic check,Fiber optic,3,95.0,$90+,1120.3,true,1
9227-UAQFT,Male,false,false,false,16,13-24m,Two year,Mailed check,No,0,19.75,<$35,284.35,false,0
7301-ABVAD,Female,false,false,false,72,49-72m,Two year,Bank transfer (automatic),DSL,5,86.6,$70-90,6350.5,false,0
6614-FHDBO,Male,false,false,false,72,49-72m,Two year,Bank transfer (automatic),Fiber optic,5,109.2,$90+,7878.3,false,0
7576-ASEJU,Female,false,true,true,41,25-48m,One year,Credit card (automatic),DSL,4,74.7,$70-90,3187.65,false,0
9058-HRZSV,Female,true,true,false,65,49-72m,Month-to-month,Electronic check,Fiber optic,4,94.4,$90+,6126.15,false,0
4522-AKYLR,Female,true,false,false,13,13-24m,Month-to-month,Electronic check,DSL,2,54.8,$35-70,731.3,false,0
0221-WMXNQ,Male,true,false,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,1,75.35,$70-90,273.4,false,0
0303-UNCIP,Male,false,false,false,41,25-48m,One year,Mailed check,DSL,2,65.0,$35-70,2531.8,false,0
9947-OTFQU,Male,true,false,false,15,13-24m,Month-to-month,Electronic check,Fiber optic,1,74.4,$70-90,1074.3,true,1
0322-YINQP,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,1,48.55,$35-70,48.55,true,1
0959-WHOKV,Male,false,false,false,42,25-48m,One year,Electronic check,Fiber optic,4,99.0,$90+,4298.45,false,0
4075-JFPGR,Female,false,true,false,51,49-72m,One year,Electronic check,Fiber optic,4,93.5,$90+,4619.55,false,0
4629-NRXKX,Female,false,true,true,2,00-06m,Month-to-month,Electronic check,Fiber optic,0,70.4,$70-90,147.15,true,1
9514-JDSKI,Male,true,true,false,1,00-06m,Month-to-month,Electronic check,DSL,2,40.2,$35-70,40.2,true,1
3282-ZISZV,Male,false,false,true,32,25-48m,One year,Credit card (automatic),DSL,5,83.7,$70-90,2633.3,false,0
3675-YDUPJ,Male,false,false,false,10,07-12m,Month-to-month,Mailed check,No,0,19.85,<$35,193.05,false,0
4111-BNXIF,Female,false,true,true,67,49-72m,Two year,Electronic check,DSL,5,59.55,$35-70,4103.9,false,0
7017-VFHAY,Female,false,true,true,61,49-72m,Two year,Credit card (automatic),Fiber optic,6,115.1,$90+,7008.15,false,0
6655-LHBYW,Male,false,false,false,50,49-72m,One year,Credit card (automatic),Fiber optic,6,114.35,$90+,5791.1,false,0
4959-JOSRX,Female,false,true,false,2,00-06m,Month-to-month,Credit card (automatic),DSL,0,44.6,$35-70,80.55,true,1
5046-NUHWD,Female,true,true,false,29,25-48m,Month-to-month,Electronic check,DSL,3,45.0,$35-70,1228.65,false,0
7273-TEFQD,Male,true,false,false,3,00-06m,Month-to-month,Electronic check,DSL,2,41.15,$35-70,132.2,true,1
3606-TWKGI,Male,true,false,false,13,13-24m,Month-to-month,Electronic check,Fiber optic,4,106.9,$90+,1364.3,true,1
7529-ZDFXI,Male,true,true,false,57,49-72m,Month-to-month,Electronic check,Fiber optic,2,89.85,$70-90,4925.35,false,0
7605-BDWDC,Female,false,false,false,31,25-48m,Two year,Bank transfer (automatic),DSL,4,49.85,$35-70,1520.1,false,0
1950-KSVVJ,Female,false,true,false,45,25-48m,One year,Mailed check,Fiber optic,6,113.3,$90+,5032.25,false,0
0123-CRBRT,Female,false,true,true,61,49-72m,Two year,Mailed check,DSL,6,88.1,$70-90,5526.75,false,0
6292-TOSSS,Male,false,false,false,50,49-72m,Two year,Bank transfer (automatic),No,0,24.9,<$35,1195.25,false,0
3197-ARFOY,Female,true,false,false,19,13-24m,Month-to-month,Mailed check,Fiber optic,5,105.0,$90+,2007.25,false,0
6323-AYBRX,Male,false,false,false,59,49-72m,Two year,Mailed check,No,0,19.35,<$35,1099.6,true,1
7014-ZZXAW,Female,false,true,false,71,49-72m,Two year,Credit card (automatic),No,0,24.25,<$35,1732.95,false,0
4385-GZQXV,Female,true,false,false,16,13-24m,Month-to-month,Electronic check,Fiber optic,3,94.45,$90+,1511.2,true,1
7633-MVPUY,Male,false,true,false,57,49-72m,Two year,Electronic check,DSL,3,59.75,$35-70,3450.15,false,0
6366-ZGQGL,Male,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),DSL,0,24.8,<$35,24.8,true,1
4716-HHKQH,Male,true,true,false,20,13-24m,Month-to-month,Electronic check,Fiber optic,4,107.05,$90+,2172.05,false,0
5940-AHUHD,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,Fiber optic,0,70.6,$70-90,70.6,true,1
6432-TWQLB,Male,false,true,false,5,00-06m,Month-to-month,Electronic check,Fiber optic,2,85.4,$70-90,401.1,true,1
4484-GLZOU,Female,false,true,false,52,49-72m,Month-to-month,Electronic check,Fiber optic,4,105.05,$90+,5624.85,true,1
3179-GBRWV,Male,true,true,false,21,13-24m,Month-to-month,Bank transfer (automatic),DSL,3,64.95,$35-70,1339.8,false,0
8645-KWHJO,Male,false,false,false,14,13-24m,Month-to-month,Electronic check,DSL,4,55.0,$35-70,771.95,false,0
4130-MZLCC,Female,false,false,false,5,00-06m,Month-to-month,Bank transfer (automatic),DSL,1,50.55,$35-70,244.75,false,0
0314-TKOSI,Female,false,false,false,6,00-06m,Month-to-month,Mailed check,DSL,2,55.15,$35-70,322.9,false,0
8229-MYEJZ,Female,false,false,false,10,07-12m,Month-to-month,Electronic check,DSL,1,51.2,$35-70,498.25,false,0
2080-SRCDE,Female,false,false,true,1,00-06m,Month-to-month,Mailed check,No,0,25.4,<$35,25.4,false,0
9577-WJVCQ,Female,false,false,false,68,49-72m,Month-to-month,Mailed check,DSL,1,54.45,$35-70,3687.75,false,0
9512-UIBFX,Male,false,true,true,18,13-24m,Month-to-month,Mailed check,Fiber optic,3,95.15,$90+,1779.95,true,1
6202-DYYFX,Female,false,false,false,22,13-24m,One year,Credit card (automatic),Fiber optic,0,76.0,$70-90,1783.6,false,0
3808-HFKDE,Female,false,false,false,20,13-24m,Month-to-month,Electronic check,DSL,0,44.35,$35-70,927.15,false,0
5583-SXDAG,Male,false,true,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,70.0,$70-90,70.0,true,1
3488-PGMQJ,Male,true,false,false,8,07-12m,Month-to-month,Electronic check,Fiber optic,1,74.5,$70-90,606.55,true,1
3580-REOAC,Male,false,false,false,10,07-12m,Month-to-month,Credit card (automatic),DSL,0,44.85,$35-70,435.4,true,1
7534-BFESC,Male,true,false,false,24,13-24m,Month-to-month,Electronic check,Fiber optic,0,76.1,$70-90,1712.7,true,1
3727-OWVYD,Male,false,false,false,35,25-48m,One year,Mailed check,DSL,3,61.2,$35-70,2021.2,false,0
2294-SALNE,Male,false,true,true,23,13-24m,One year,Mailed check,Fiber optic,3,86.8,$70-90,1940.8,false,0
4847-TAJYI,Female,true,false,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,2,89.35,$70-90,567.8,false,0
1563-IWQEX,Female,false,false,false,12,07-12m,Month-to-month,Mailed check,No,0,19.7,<$35,220.35,false,0
8203-XJZRC,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,20.25,<$35,20.25,false,0
6556-DBKZF,Female,false,true,true,71,49-72m,Two year,Electronic check,Fiber optic,1,76.05,$70-90,5436.45,false,0
6851-WEFYX,Male,true,true,false,35,25-48m,Month-to-month,Electronic check,Fiber optic,3,100.8,$90+,3437.5,false,0
2985-JUUBZ,Male,false,true,true,40,25-48m,Month-to-month,Electronic check,DSL,3,74.55,$70-90,3015.75,false,0
6390-DSAZX,Female,false,false,true,1,00-06m,Month-to-month,Mailed check,Fiber optic,1,73.6,$70-90,73.6,true,1
0895-LMRSF,Male,false,false,false,23,13-24m,One year,Bank transfer (automatic),DSL,2,64.9,$35-70,1509.8,false,0
8098-LLAZX,Female,true,false,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,2,95.45,$90+,396.1,true,1
8266-VBFQL,Male,false,false,false,4,00-06m,Month-to-month,Electronic check,Fiber optic,3,90.4,$90+,356.65,false,0
8181-YHCMF,Female,false,true,true,68,49-72m,Two year,Credit card (automatic),DSL,5,60.3,$35-70,4109.0,false,0
2240-HSJQD,Male,false,false,true,38,25-48m,Month-to-month,Mailed check,Fiber optic,1,81.85,$70-90,3141.7,false,0
1248-DYXUB,Male,false,true,true,52,49-72m,Two year,Mailed check,No,0,24.8,<$35,1229.1,false,0
0265-EDXBD,Male,true,true,false,32,25-48m,Month-to-month,Electronic check,Fiber optic,0,74.9,$70-90,2303.35,true,1
4115-BNPJY,Male,false,true,true,29,25-48m,Two year,Mailed check,DSL,4,75.55,$70-90,2054.4,false,0
3167-SNQPL,Male,true,true,true,38,25-48m,Month-to-month,Electronic check,Fiber optic,3,101.15,$90+,3741.85,false,0
4091-TVOCN,Male,false,false,true,48,25-48m,One year,Credit card (automatic),DSL,4,78.75,$70-90,3682.45,false,0
1098-TDVUQ,Female,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),No,0,19.25,<$35,19.25,false,0
7277-OZCGZ,Female,false,false,false,22,13-24m,Month-to-month,Electronic check,Fiber optic,3,89.05,$70-90,1886.25,false,0
1557-EMYVT,Female,false,false,false,43,25-48m,Two year,Credit card (automatic),Fiber optic,6,115.05,$90+,4895.1,false,0
2799-ARNLO,Female,true,true,false,5,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.35,$35-70,341.6,false,0
7563-BIUPC,Male,false,false,false,5,00-06m,Month-to-month,Electronic check,Fiber optic,1,80.6,$70-90,415.55,true,1
5027-YOCXN,Male,false,true,true,51,49-72m,One year,Credit card (automatic),Fiber optic,5,110.05,$90+,5686.4,false,0
3973-SKMLN,Male,false,false,false,71,49-72m,Two year,Credit card (automatic),No,0,19.9,<$35,1355.1,false,0
2321-OMBXY,Female,false,true,true,38,25-48m,One year,Credit card (automatic),DSL,5,80.3,$70-90,3058.65,true,1
2840-XANRC,Male,true,true,false,24,13-24m,Month-to-month,Electronic check,Fiber optic,3,93.15,$90+,2231.05,true,1
6745-JEFZB,Male,false,true,false,35,25-48m,Month-to-month,Credit card (automatic),Fiber optic,2,91.5,$90+,3236.35,false,0
5020-ZSTTY,Female,true,false,false,54,49-72m,One year,Bank transfer (automatic),DSL,5,82.45,$70-90,4350.1,true,1
9880-TDQAC,Female,false,true,true,72,49-72m,Two year,Electronic check,DSL,5,60.0,$35-70,4264.0,false,0
8705-WZCYL,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,DSL,0,44.8,$35-70,44.8,false,0
7102-JJVTX,Female,false,true,true,9,07-12m,One year,Mailed check,DSL,1,48.6,$35-70,422.3,false,0
8626-PTQGE,Male,false,false,false,69,49-72m,Two year,Bank transfer (automatic),DSL,5,60.05,$35-70,4176.7,false,0
4983-CLMLV,Female,false,true,false,52,49-72m,Month-to-month,Credit card (automatic),Fiber optic,4,102.7,$90+,5138.1,false,0
5701-YVSVF,Female,true,true,false,11,07-12m,Month-to-month,Electronic check,Fiber optic,2,82.9,$70-90,880.05,false,0
5804-LEPIM,Female,true,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,0,70.35,$70-90,139.05,true,1
5697-GOMBF,Female,true,true,true,28,25-48m,Month-to-month,Electronic check,DSL,1,35.9,$35-70,973.65,false,0
2739-CACDQ,Female,true,false,false,17,13-24m,Month-to-month,Credit card (automatic),Fiber optic,1,82.65,$70-90,1470.05,false,0
9385-EHGDO,Female,false,true,true,35,25-48m,Two year,Mailed check,No,0,19.85,<$35,739.35,false,0
9498-FIMXL,Female,false,false,false,8,07-12m,One year,Mailed check,No,0,19.2,<$35,161.95,false,0
2379-GYFLQ,Male,false,false,false,46,25-48m,One year,Credit card (automatic),Fiber optic,3,94.9,$90+,4422.95,false,0
0122-OAHPZ,Female,false,false,false,7,07-12m,Month-to-month,Electronic check,Fiber optic,0,73.85,$70-90,511.25,true,1
2868-SNELZ,Female,false,false,false,2,00-06m,Month-to-month,Mailed check,Fiber optic,1,80.6,$70-90,155.8,true,1
4322-RCYMT,Male,false,true,true,68,49-72m,One year,Bank transfer (automatic),DSL,4,75.8,$70-90,5293.95,true,1
6680-NENYN,Female,false,false,false,43,25-48m,Two year,Electronic check,Fiber optic,4,104.6,$90+,4759.85,true,1
2088-IEBAU,Female,false,false,false,68,49-72m,Two year,Electronic check,DSL,6,88.15,$70-90,6148.45,false,0
7982-VCELR,Female,false,false,false,36,25-48m,Month-to-month,Credit card (automatic),Fiber optic,3,94.8,$90+,3565.65,false,0
1343-EHPYB,Male,false,true,false,63,49-72m,Month-to-month,Electronic check,Fiber optic,4,103.4,$90+,6603.0,true,1
6035-BXTTY,Female,true,false,false,32,25-48m,Month-to-month,Bank transfer (automatic),DSL,2,54.65,$35-70,1830.1,false,0
6885-PKOAM,Female,false,true,false,71,49-72m,Two year,Credit card (automatic),DSL,6,85.75,$70-90,6223.8,false,0
7520-HQWJU,Female,false,true,true,66,49-72m,Month-to-month,Bank transfer (automatic),DSL,3,67.45,$35-70,4508.65,false,0
9639-BUJXT,Male,false,false,false,63,49-72m,One year,Mailed check,No,0,20.5,<$35,1328.15,false,0
5924-SNGKP,Female,false,false,true,41,25-48m,One year,Credit card (automatic),No,0,20.25,<$35,865.0,false,0
0021-IKXGC,Female,true,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,72.1,$70-90,72.1,false,0
2034-GDRCN,Female,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,2,90.4,$90+,168.2,true,1
8966-SNIZF,Female,false,true,false,70,49-72m,Two year,Bank transfer (automatic),No,0,19.45,<$35,1303.5,false,0
6243-OZGFH,Female,false,false,false,23,13-24m,Month-to-month,Electronic check,DSL,2,44.95,$35-70,996.85,false,0
4654-DLAMQ,Female,true,true,false,64,49-72m,One year,Bank transfer (automatic),Fiber optic,4,97.0,$90+,6430.9,false,0
0513-RBGPE,Male,false,true,true,37,25-48m,Two year,Credit card (automatic),DSL,3,62.8,$35-70,2278.75,false,0
5160-UXJED,Male,false,false,true,17,13-24m,One year,Mailed check,DSL,0,44.6,$35-70,681.4,false,0
4115-NZRKS,Female,true,false,false,7,07-12m,Month-to-month,Electronic check,Fiber optic,2,89.15,$70-90,574.35,false,0
0219-YTZUE,Male,false,true,true,4,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,2,84.8,$70-90,371.9,true,1
0623-IIHUG,Female,true,false,false,21,13-24m,Month-to-month,Electronic check,DSL,2,41.9,$35-70,840.1,true,1
4572-DVCGN,Female,false,false,false,10,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,1,80.25,$70-90,846.0,true,1
3351-NGXYI,Female,true,false,false,16,13-24m,Month-to-month,Electronic check,DSL,1,54.1,$35-70,889.0,false,0
8984-EYLLL,Male,false,true,false,64,49-72m,Two year,Electronic check,Fiber optic,4,105.25,$90+,6823.4,false,0
9057-MSWCO,Male,true,true,false,27,25-48m,Month-to-month,Credit card (automatic),DSL,1,30.75,<$35,805.1,true,1
9833-TGFHX,Male,false,true,true,42,25-48m,One year,Electronic check,Fiber optic,3,97.1,$90+,4016.75,false,0
9294-TDIPC,Male,false,false,true,5,00-06m,Month-to-month,Mailed check,No,0,20.2,<$35,83.75,false,0
5229-DTFYB,Female,false,false,false,41,25-48m,Two year,Bank transfer (automatic),Fiber optic,4,98.8,$90+,3959.15,false,0
0104-PPXDV,Male,false,true,false,58,49-72m,One year,Credit card (automatic),DSL,1,50.3,$35-70,2878.55,false,0
5176-LMJXE,Female,false,false,false,47,25-48m,Two year,Mailed check,No,0,20.55,<$35,945.7,false,0
3583-KRKMD,Male,false,false,false,18,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,1,75.9,$70-90,1373.05,false,0
1010-DIAUQ,Male,false,false,false,5,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,3,96.5,$90+,492.55,true,1
9069-LGEUL,Male,false,true,false,23,13-24m,Month-to-month,Bank transfer (automatic),DSL,2,59.95,$35-70,1406.0,false,0
7302-ZHMHP,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,19.15,<$35,19.15,false,0
9571-EDEBV,Male,false,true,false,71,49-72m,One year,Credit card (automatic),Fiber optic,3,98.65,$90+,6962.85,false,0
3520-FJGCV,Male,false,true,true,72,49-72m,Two year,Credit card (automatic),Fiber optic,6,112.6,$90+,8126.65,false,0
6563-VRERX,Male,false,true,true,33,25-48m,One year,Mailed check,No,0,20.6,<$35,690.25,false,0
0259-GBZSH,Male,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,1,85.65,$70-90,181.5,true,1
6122-EFVKN,Male,false,false,true,24,13-24m,Two year,Mailed check,DSL,2,35.75,$35-70,830.8,false,0
2805-EDJPQ,Female,false,true,true,56,49-72m,One year,Credit card (automatic),Fiber optic,4,99.75,$90+,5608.4,false,0
6862-CQUMB,Male,false,false,false,37,25-48m,Month-to-month,Credit card (automatic),Fiber optic,3,96.1,$90+,3646.8,false,0
7156-MXBJE,Female,false,false,false,43,25-48m,One year,Credit card (automatic),DSL,5,85.1,$70-90,3662.25,false,0
6158-HDPXZ,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,0,25.35,<$35,25.35,false,0
9601-BRXPO,Female,false,true,false,25,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,4,104.95,$90+,2566.5,true,1
2863-IMQDR,Female,false,false,false,61,49-72m,Two year,Electronic check,DSL,6,89.65,$70-90,5308.7,false,0
5686-CMAWK,Male,false,false,false,17,13-24m,One year,Electronic check,Fiber optic,2,86.75,$70-90,1410.25,false,0
5651-CRHKQ,Female,false,true,false,41,25-48m,One year,Bank transfer (automatic),Fiber optic,3,86.2,$70-90,3339.05,false,0
6905-NIQIN,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,1,50.65,$35-70,50.65,true,1
8204-YJCLA,Male,true,true,true,72,49-72m,Two year,Bank transfer (automatic),DSL,6,64.8,$35-70,4732.35,false,0
5167-ZFFMM,Male,false,false,false,1,00-06m,Month-to-month,Credit card (automatic),Fiber optic,2,90.85,$90+,90.85,true,1
6583-SZVGP,Male,false,false,false,48,25-48m,Two year,Bank transfer (automatic),Fiber optic,4,108.1,$90+,5067.45,false,0
4895-TMWIR,Male,true,true,false,11,07-12m,Month-to-month,Mailed check,No,0,19.95,<$35,214.75,true,1
0533-BNWKF,Female,true,true,false,55,49-72m,Month-to-month,Electronic check,Fiber optic,2,85.45,$70-90,4874.7,true,1
1708-PBBOA,Female,false,false,false,42,25-48m,One year,Electronic check,DSL,5,54.75,$35-70,2348.45,false,0
8782-LKFPK,Male,false,false,false,44,25-48m,Month-to-month,Mailed check,Fiber optic,2,90.4,$90+,4063.0,false,0
5522-JBWMO,Male,false,false,true,1,00-06m,Month-to-month,Electronic check,DSL,0,44.0,$35-70,44.0,false,0
3597-MVHJT,Female,false,false,false,27,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,95.6,$90+,2595.25,false,0
9774-NRNAU,Male,true,true,false,27,25-48m,Month-to-month,Bank transfer (automatic),DSL,5,84.8,$70-90,2309.55,false,0
0224-RLWWD,Female,true,false,false,2,00-06m,Month-to-month,Electronic check,DSL,0,44.3,$35-70,89.3,false,0
9967-ATRFS,Female,false,false,false,19,13-24m,Month-to-month,Mailed check,No,0,19.9,<$35,367.55,false,0
3951-NJCVI,Female,true,true,false,42,25-48m,Month-to-month,Electronic check,Fiber optic,2,95.05,$90+,3944.5,false,0
2977-CEBSX,Female,false,false,false,66,49-72m,Two year,Credit card (automatic),DSL,6,90.05,$90+,5965.95,false,0
0177-PXBAT,Male,true,true,false,33,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,5,109.9,$90+,3694.7,false,0
6599-CEBNN,Female,false,false,false,34,25-48m,Month-to-month,Credit card (automatic),Fiber optic,1,73.95,$70-90,2524.45,true,1
2519-ERQOJ,Male,true,false,false,33,25-48m,Month-to-month,Electronic check,DSL,4,54.6,$35-70,1803.7,false,0
5876-QMYLD,Female,false,true,true,23,13-24m,One year,Mailed check,No,0,20.05,<$35,415.1,false,0
2277-AXSDC,Female,false,false,false,32,25-48m,One year,Bank transfer (automatic),No,0,19.75,<$35,624.15,false,0
9442-JTWDL,Female,false,false,false,11,07-12m,One year,Credit card (automatic),No,0,20.05,<$35,237.7,false,0
